Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2025-11-13,BBIO,65.13,67.28,64.95,65.06,65.06,1770744.0
2025-11-14,BBIO,64.0,67.71,63.905,66.39,66.39,1539499.0
2025-11-17,BBIO,65.69,67.49,65.4,66.9,66.9,2532810.0
2025-11-18,BBIO,65.59,66.94,64.34,65.59,65.59,2103058.0
2025-11-19,BBIO,65.535,65.96,64.5,65.54,65.54,1270385.0
2025-11-20,BBIO,66.4,67.25,64.47,64.62,64.62,2063219.0
2025-11-21,BBIO,64.64,69.3983,64.41,68.11,68.11,4127599.0
2025-11-24,BBIO,67.92,71.435,67.92,70.99,70.99,4530277.0
2025-11-25,BBIO,70.675,71.65,69.53,70.63,70.63,1877075.0
2025-11-26,BBIO,70.98,72.26,70.1,71.72,71.72,1744599.0
2025-11-28,BBIO,71.06,72.28,70.9301,72.01,72.01,524469.0
2025-12-01,BBIO,72.01,72.47,71.07,71.78,71.78,2403210.0
2025-12-02,BBIO,72.17,73.45,71.35,71.46,71.46,2180682.0
2025-12-03,BBIO,71.94,74.34,71.16,74.15,74.15,2047068.0
2025-12-04,BBIO,74.01,75.04,72.48,74.76,74.76,1347973.0
2025-12-05,BBIO,74.4,74.86,72.375,73.64,73.64,1937464.0
2025-10-06,BIIB,159.605,159.7005,153.1,154.05,154.05,1817888.0
2025-10-07,BIIB,154.52,154.575,151.97,152.21,152.21,1372833.0
2025-10-08,BIIB,152.36,152.36,149.64,150.97,150.97,1333277.0
2025-10-09,BIIB,151.37,152.15,148.17,149.61,149.61,1600465.0
2025-10-10,BIIB,150.0,150.2,144.74,146.57,146.57,1724990.0
2025-10-13,BIIB,146.47,147.555,144.65,144.69,144.69,1124466.0
2025-10-14,BIIB,144.09,146.88,142.195,145.31,145.31,1283553.0
2025-10-15,BIIB,144.74,145.185,142.29,143.66,143.66,1337176.0
2025-10-16,BIIB,144.05,147.48,141.7,142.26,142.26,1469099.0
2025-10-17,BIIB,142.1,144.325,141.67,143.0,143.0,1010007.0
2025-10-20,BIIB,143.31,147.47,142.41,146.63,146.63,1316452.0
2025-10-21,BIIB,146.09,147.89,144.29,146.22,146.22,895048.0
2025-10-22,BIIB,147.37,149.1199,146.25,147.72,147.72,1403299.0
2025-10-23,BIIB,148.99,150.29,147.57,150.08,150.08,1245964.0
2025-10-24,BIIB,151.09,151.92,148.98,149.89,149.89,1338315.0
2025-10-27,BIIB,150.07,150.92,148.1001,150.43,150.43,1214395.0
2025-10-28,BIIB,150.01,150.3,148.365,149.13,149.13,1662855.0
2025-10-29,BIIB,148.82,149.91,147.5352,147.86,147.86,2450701.0
2025-10-30,BIIB,140.1,154.44,138.0,149.61,149.61,2745188.0
2025-10-31,BIIB,147.99,155.1799,146.5201,154.27,154.27,2235290.0
2025-11-03,BIIB,153.6,155.3337,149.63,151.44,151.44,2197357.0
2025-11-04,BIIB,150.89,152.9,149.05,149.33,149.33,2029011.0
2025-11-05,BIIB,149.66,153.68,148.5125,153.43,153.43,1806070.0
2025-11-06,BIIB,155.76,157.8,153.76,156.74,156.74,1848716.0
2025-11-07,BIIB,156.7,156.7,151.83,155.51,155.51,1552011.0
2025-11-10,BIIB,155.41,156.55,153.77,156.26,156.26,1258595.0
2025-11-11,BIIB,156.76,159.95,154.2,159.56,159.56,1504613.0
2025-11-12,BIIB,160.0,162.56,158.05,161.48,161.48,1659866.0
2025-11-13,BIIB,161.57,167.8699,161.2,164.73,164.73,2993001.0
2025-11-14,BIIB,164.72,169.0,163.0,167.55,167.55,2620813.0
2025-11-17,BIIB,167.0,167.97,163.5,164.68,164.68,2245006.0
2025-11-18,BIIB,164.4,170.78,163.0,168.83,168.83,2257470.0
2025-11-19,BIIB,168.83,168.9,165.79,167.93,167.93,1765993.0
2025-11-20,BIIB,168.15,170.91,165.75,168.18,168.18,1914503.0
2025-11-21,BIIB,168.54,176.02,167.42,175.3,175.3,2268169.0
2025-11-24,BIIB,177.65,185.17,175.5701,176.82,176.82,4164240.0
2025-11-25,BIIB,177.07,182.97,176.09,181.96,181.96,2344782.0
2025-11-26,BIIB,181.96,183.93,180.76,181.94,181.94,1483073.0
2025-11-28,BIIB,182.07,182.74,180.685,182.09,182.09,566362.0
2025-12-01,BIIB,180.15,181.78,175.88,177.78,177.78,1947020.0
2025-12-02,BIIB,177.32,180.545,174.53,180.18,180.18,1866647.0
2025-12-03,BIIB,180.17,182.94,178.05,180.75,180.75,1845129.0
2025-12-04,BIIB,181.86,182.69,179.27,181.98,181.98,1246342.0
2025-12-05,BIIB,181.96,183.14516,181.1,181.3,181.3,1198867.0
2025-10-06,BKU,38.51,40.395,38.42,38.88,38.88,1768670.0
2025-10-07,BKU,38.92,39.98,38.78,39.91,39.91,1577077.0
2025-10-08,BKU,40.0,40.17,39.14,40.02,40.02,1982310.0
2025-10-09,BKU,40.2575,40.5,39.535,40.02,40.02,1362044.0
2025-10-10,BKU,39.87,40.31,37.61,37.67,37.67,1113919.0
2025-10-13,BKU,38.47,38.72,37.86,38.61,38.61,1143289.0
2025-10-14,BKU,38.315,39.845,38.235,39.67,39.67,939879.0
2025-10-15,BKU,39.75,39.98,38.4,38.97,38.97,1178509.0
2025-10-16,BKU,38.75,38.75,35.1,35.36,35.36,2243176.0
2025-10-17,BKU,35.765,36.32,35.42,36.23,36.23,1635078.0
2025-10-20,BKU,36.48,37.02,36.285,36.92,36.92,901680.0
2025-10-21,BKU,36.78,37.235,36.5,36.84,36.84,777210.0
2025-10-22,BKU,36.05,38.17,36.05,37.46,37.46,1552180.0
2025-10-23,BKU,37.21,37.53,36.71,36.89,36.89,924043.0
2025-10-24,BKU,37.325,38.21,37.285,37.9,37.9,911311.0
2025-10-27,BKU,38.3,39.5,38.26,38.98,38.98,1136899.0
2025-10-28,BKU,38.985,40.99,38.69,39.78,39.78,1927111.0
2025-10-29,BKU,39.575,40.635,39.37,40.31,40.31,1895581.0
2025-10-30,BKU,40.065,41.4,39.72,39.86,39.86,1239667.0
2025-10-31,BKU,39.74,40.22,38.9,40.08,40.08,1074775.0
2025-11-03,BKU,39.6,40.68,39.21,40.67,40.67,1013034.0
2025-11-04,BKU,40.245,40.88,39.79,40.17,40.17,915906.0
2025-11-05,BKU,40.275,41.075,40.1655,40.43,40.43,899219.0
2025-11-06,BKU,40.375,40.705,39.7,40.16,40.16,994425.0
2025-11-07,BKU,40.115,40.38,39.51,40.26,40.26,1040066.0
2025-11-10,BKU,40.41,40.8,39.98,40.48,40.48,546401.0
2025-11-11,BKU,40.385,40.76,40.13,40.44,40.44,986625.0
2025-11-12,BKU,40.795,41.005,40.0,40.0,40.0,847389.0
2025-11-13,BKU,39.875,40.255,39.41,39.58,39.58,670691.0
2025-11-14,BKU,39.11,39.81,38.83,39.68,39.68,561253.0
2025-11-17,BKU,39.605,39.75,38.135,38.29,38.29,771965.0
2025-11-18,BKU,38.0101,39.25,38.0101,38.94,38.94,776246.0
2025-11-19,BKU,38.705,39.88,38.705,39.84,39.84,1243309.0
2025-11-20,BKU,40.49,40.98,39.75,40.1,40.1,1769002.0
2025-11-21,BKU,40.335,42.04,40.08,41.48,41.48,950539.0
2025-11-24,BKU,41.445,41.92,41.22,41.58,41.58,1996565.0
2025-11-25,BKU,42.14,43.82,41.99,43.33,43.33,1561725.0
2025-11-26,BKU,43.3,43.795,43.14,43.29,43.29,926054.0
2025-11-28,BKU,43.13,43.39,42.8815,43.21,43.21,335570.0
2025-12-01,BKU,44.105,44.685,43.6,44.4,44.4,1188933.0
2025-12-02,BKU,44.26,44.73,43.835,44.02,44.02,869005.0
2025-12-03,BKU,44.16,45.1069,44.1,44.56,44.56,931530.0
2025-12-04,BKU,44.565,44.765,44.365,44.5,44.5,962629.0
2025-12-05,BKU,44.45,45.075,44.085,44.7,44.7,987575.0
2025-10-06,BMY,45.34,45.91,44.87,45.14,45.14,19162528.0
2025-10-07,BMY,45.03,45.17,44.25,44.66,44.66,13018126.0
2025-10-08,BMY,44.805,44.9,44.455,44.54,44.54,10822949.0
2025-10-09,BMY,44.8,45.19,44.53,44.68,44.68,13379380.0
2025-10-10,BMY,44.78,44.78,43.77,43.96,43.96,14024948.0
2025-10-13,BMY,43.745,44.229,43.29,43.54,43.54,15509109.0
2025-10-14,BMY,43.42,43.9,43.2745,43.8,43.8,16805617.0
2025-10-15,BMY,43.775,44.235,43.4,43.61,43.61,11941497.0
2025-10-16,BMY,43.755,43.93,43.22,43.39,43.39,12922142.0
2025-10-17,BMY,43.28,43.66,43.105,43.63,43.63,13966189.0
2025-10-20,BMY,43.66,43.98,43.51,43.59,43.59,11511456.0
2025-10-21,BMY,43.595,44.58,43.34,44.54,44.54,16468536.0
2025-10-22,BMY,44.575,45.225,44.33,44.39,44.39,14316510.0
2025-10-23,BMY,44.35,44.35,43.515,43.83,43.83,15379145.0
2025-10-24,BMY,43.89,43.935,43.575,43.83,43.83,10105883.0
2025-10-27,BMY,43.755,43.82,43.21,43.39,43.39,21380710.0
2025-10-28,BMY,43.39,43.39,42.75,42.82,42.82,17960554.0
2025-10-29,BMY,42.82,43.15,42.52,42.6,42.6,16147096.0
2025-10-30,BMY,43.195,45.82,43.195,45.62,45.62,41931628.0
2025-10-31,BMY,45.38,46.5,45.2,46.07,46.07,21482913.0
2025-11-03,BMY,46.175,46.66,45.51,46.02,46.02,20374696.0
2025-11-04,BMY,45.49,46.595,45.38,45.59,45.59,16316828.0
2025-11-05,BMY,45.55,46.63,45.425,46.47,46.47,11730681.0
2025-11-06,BMY,46.42,47.0,45.96,46.63,46.63,11591200.0
2025-11-07,BMY,46.72,46.99,46.32,46.69,46.69,9007501.0
2025-11-10,BMY,46.67,47.395,46.67,47.26,47.26,10739260.0
2025-11-11,BMY,47.48,48.74,47.45,48.72,48.72,14446012.0
2025-11-12,BMY,48.98,49.725,48.72,49.08,49.08,12717155.0
2025-11-13,BMY,49.42,49.99,48.48,48.63,48.63,14502621.0
2025-11-14,BMY,48.27,48.3675,46.12,46.65,46.65,19779277.0
2025-11-17,BMY,46.52,47.725,46.52,46.81,46.81,12851577.0
2025-11-18,BMY,46.76,47.64,46.76,47.06,47.06,14588773.0
2025-11-19,BMY,47.0,47.0,45.74,45.79,45.79,14825040.0
2025-11-20,BMY,45.815,46.2,45.265,45.94,45.94,12137612.0
2025-11-21,BMY,46.2,46.99,45.52,46.25,46.25,14183520.0
2025-11-24,BMY,48.2,48.625,47.575,47.76,47.76,27383780.0
2025-11-25,BMY,48.17,49.4,48.1,49.05,49.05,14999966.0
2025-11-26,BMY,49.0,49.5,48.8,49.25,49.25,11373482.0
2025-11-28,BMY,49.21,49.3699,49.005,49.2,49.2,6187103.0
2025-12-01,BMY,49.23,49.86,48.76,49.18,49.18,11772868.0
2025-12-02,BMY,49.0,49.18,48.22,48.25,48.25,14475664.0
2025-12-03,BMY,49.94,51.34,49.425,50.96,50.96,27120129.0
2025-12-04,BMY,50.75,52.08,50.225,51.95,51.95,20473113.0
2025-12-05,BMY,51.99,52.51,51.69,52.15,52.15,15666793.0
2025-10-06,BXMT,18.76,18.79,18.51,18.53,18.53,1493858.0
2025-10-07,BXMT,18.465,18.57,18.335,18.34,18.34,1737615.0
2025-10-08,BXMT,18.36,18.51,18.3,18.4,18.4,1568232.0
2025-10-09,BXMT,18.49,18.52,17.955,17.97,17.97,1919200.0
2025-10-10,BXMT,18.0,18.1065,17.81,17.96,17.96,1745262.0
2025-10-13,BXMT,18.19,18.35,18.06,18.25,18.25,1627158.0
2025-10-14,BXMT,18.11,18.575,18.11,18.55,18.55,1784626.0
2025-10-15,BXMT,18.66,18.7465,18.44,18.51,18.51,1566010.0
2025-10-16,BXMT,18.48,18.51,17.73,17.82,17.82,2012910.0
2025-10-17,BXMT,17.8,17.92,17.7444,17.81,17.81,1997035.0
2025-10-20,BXMT,17.8,17.95,17.665,17.88,17.88,1343404.0
2025-10-21,BXMT,17.84,18.1452,17.825,18.09,18.09,1458449.0
2025-10-22,BXMT,18.16,18.49,18.12,18.37,18.37,1545913.0
2025-10-23,BXMT,18.36,18.48,18.26,18.39,18.39,2495737.0
2025-10-24,BXMT,18.44,18.57,18.31,18.36,18.36,1113962.0
2025-10-27,BXMT,18.3,18.43,18.1718,18.36,18.36,1080849.0
2025-10-28,BXMT,18.3,18.38,18.115,18.14,18.14,1439504.0
2025-10-29,BXMT,18.71,19.15,18.67,18.77,18.77,2838196.0
2025-10-30,BXMT,18.81,18.81,18.235,18.5,18.5,1894333.0
2025-10-31,BXMT,18.44,18.585,18.24,18.48,18.48,1234272.0
2025-11-03,BXMT,18.4,18.57,18.22,18.55,18.55,1478830.0
2025-11-04,BXMT,18.435,18.595,18.305,18.57,18.57,1617012.0
2025-11-05,BXMT,18.66,18.66,18.42,18.42,18.42,888393.0
2025-11-06,BXMT,18.32,18.445,18.13,18.16,18.16,1250839.0
2025-11-07,BXMT,18.22,18.43,18.15,18.4,18.4,885360.0
2025-11-10,BXMT,18.4,18.4263,18.0,18.11,18.11,1279969.0
2025-11-11,BXMT,18.27,18.48,18.21,18.43,18.43,740538.0
2025-11-12,BXMT,18.415,18.475,18.31,18.42,18.42,943291.0
2025-11-13,BXMT,18.4,18.572,18.355,18.42,18.42,790176.0
2025-11-14,BXMT,18.4,18.5,18.21,18.5,18.5,825026.0
2025-11-17,BXMT,18.73,18.9,18.28,18.34,18.34,1462702.0
2025-11-18,BXMT,18.345,18.55,18.26,18.48,18.48,881206.0
2025-11-19,BXMT,18.41,18.535,18.33,18.35,18.35,1039829.0
2025-11-20,BXMT,18.49,18.6,18.29,18.32,18.32,966926.0
2025-11-21,BXMT,18.448,18.85,18.31,18.85,18.85,1344459.0
2025-11-24,BXMT,18.85,18.87,18.6,18.73,18.73,1226158.0
2025-11-25,BXMT,18.755,19.435,18.755,19.34,19.34,1580740.0
2025-11-26,BXMT,19.35,19.735,19.28,19.46,19.46,2298243.0
2025-11-28,BXMT,19.46,19.505,19.33,19.47,19.47,575570.0
2025-12-01,BXMT,19.375,19.46,19.265,19.46,19.46,1045754.0
2025-12-02,BXMT,19.515,19.68,19.39,19.54,19.54,1007739.0
2025-12-03,BXMT,19.63,19.78,19.59,19.76,19.76,989893.0
2025-12-04,BXMT,19.8,19.83,19.55,19.67,19.67,1112100.0
2025-12-05,BXMT,19.58,19.95,19.57,19.88,19.88,1019186.0
2025-10-06,BXSL,26.49,26.79,25.98,26.04,26.04,2418969.0
2025-10-07,BXSL,26.15,26.231,25.63,25.75,25.75,2610949.0
2025-10-08,BXSL,25.8,26.24,25.8,25.93,25.93,2457828.0
2025-10-09,BXSL,25.96,25.97,25.2,25.29,25.29,3320771.0
2025-10-10,BXSL,25.32,25.4,24.85,25.02,25.02,3838540.0
2025-10-13,BXSL,25.24,25.99,25.2,25.99,25.99,3504373.0
2025-10-14,BXSL,25.8,26.48,25.7009,26.41,26.41,3076855.0
2025-10-15,BXSL,26.51,26.77,26.35,26.46,26.46,2486853.0
2025-10-16,BXSL,26.5,26.55,25.82,25.97,25.97,2311446.0
2025-10-17,BXSL,25.88,26.08,25.695,25.96,25.96,3007947.0
2025-10-20,BXSL,26.05,26.08,25.65,25.95,25.95,2036941.0
2025-10-21,BXSL,26.0,26.6,25.96,26.44,26.44,2086564.0
2025-10-22,BXSL,26.46,26.69,26.2,26.4,26.4,1823316.0
2025-10-23,BXSL,26.44,26.8795,26.44,26.58,26.58,2160295.0
2025-10-24,BXSL,26.74,27.25,26.685,26.8,26.8,2436407.0
2025-10-27,BXSL,26.9,27.1,26.7014,27.01,27.01,1610773.0
2025-10-28,BXSL,27.01,27.32,26.96,27.16,27.16,1684360.0
2025-10-29,BXSL,27.1,27.37,26.9366,27.03,27.03,1709545.0
2025-10-30,BXSL,26.97,27.0,26.17,26.39,26.39,2070830.0
2025-10-31,BXSL,26.37,26.535,26.14,26.44,26.44,1481349.0
2025-11-03,BXSL,26.44,26.485,26.0,26.42,26.42,1234075.0
2025-11-04,BXSL,26.225,26.4,26.04,26.22,26.22,1455114.0
2025-11-05,BXSL,26.285,26.33,25.85,26.14,26.14,1363928.0
2025-11-06,BXSL,26.14,26.56,25.95,25.96,25.96,1583910.0
2025-11-07,BXSL,25.88,26.54,25.82,26.49,26.49,1927557.0
2025-11-10,BXSL,26.77,27.06,26.41,26.6,26.6,1862232.0
2025-11-11,BXSL,26.52,26.77,26.35,26.65,26.65,1491680.0
2025-11-12,BXSL,26.695,26.92,26.62,26.77,26.77,1476718.0
2025-11-13,BXSL,26.64,26.86,26.42,26.62,26.62,1749748.0
2025-11-14,BXSL,26.58,26.74,26.3601,26.66,26.66,1326401.0
2025-11-17,BXSL,26.558,26.6855,26.21,26.21,26.21,1822836.0
2025-11-18,BXSL,26.03,26.4,25.8065,26.29,26.29,1458083.0
2025-11-19,BXSL,26.2,26.68,26.14,26.31,26.31,1315306.0
2025-11-20,BXSL,26.425,26.72,25.81,26.15,26.15,2567560.0
2025-11-21,BXSL,26.2,26.7199,25.99,26.55,26.55,1440461.0
2025-11-24,BXSL,26.61,26.88,26.41,26.87,26.87,1314063.0
2025-11-25,BXSL,26.88,27.345,26.84,27.24,27.24,1517115.0
2025-11-26,BXSL,27.34,27.685,27.2906,27.49,27.49,1453074.0
2025-11-28,BXSL,27.65,27.8199,27.521,27.59,27.59,712182.0
2025-12-01,BXSL,27.51,27.8165,27.485,27.61,27.61,1363732.0
2025-12-02,BXSL,27.8,27.85,27.1901,27.44,27.44,1782229.0
2025-12-03,BXSL,27.545,28.09,27.545,28.09,28.09,1374579.0
2025-12-04,BXSL,28.11,28.3,28.03,28.26,28.26,1518854.0
2025-12-05,BXSL,28.185,28.58,28.11,28.31,28.31,1474249.0
2025-10-06,C,99.195,100.06,97.04,98.05,98.05,10397989.0
2025-10-07,C,98.445,98.855,96.678,97.8,97.8,8519418.0
2025-10-08,C,98.19,98.19,96.59,96.7,96.7,8496008.0
2025-10-09,C,97.02,97.2996,95.46,95.92,95.92,11300597.0
2025-10-10,C,96.195,97.9,93.66,93.93,93.93,18619480.0
2025-10-13,C,95.57,96.96,95.41,96.1,96.1,18463633.0
2025-10-14,C,95.37,101.22,95.038,99.84,99.84,33164582.0
2025-10-15,C,101.19,102.1529,98.84,99.78,99.78,15730076.0
2025-10-16,C,100.21,100.7,95.235,96.26,96.26,20533977.0
2025-10-17,C,96.205,98.005,95.275,97.07,97.07,14007810.0
2025-10-20,C,97.465,99.5994,97.12,99.3,99.3,11302706.0
2025-10-21,C,98.925,99.4,97.97,98.25,98.25,9150051.0
2025-10-22,C,98.925,98.925,95.0,96.3,96.3,14369242.0
2025-10-23,C,96.815,97.5299,96.3,96.69,96.69,8189077.0
2025-10-24,C,97.385,99.51,97.35,98.78,98.78,11870689.0
2025-10-27,C,99.3,101.23,99.1,100.99,100.99,13214200.0
2025-10-28,C,101.0,101.5268,100.13,101.39,101.39,8766363.0
2025-10-29,C,101.29,101.94,99.03,99.12,99.12,11878811.0
2025-10-30,C,98.63,101.46,98.305,100.22,100.22,9584011.0
2025-10-31,C,99.9,101.51,99.715,101.23,101.23,11190296.0
2025-11-03,C,100.72,101.635,99.05,101.61,101.61,10829073.0
2025-11-04,C,100.15,102.5499,98.685,101.01,101.01,13449069.0
2025-11-05,C,101.25,102.275,99.012,101.69,101.69,9992367.0
2025-11-06,C,101.47,102.34,99.97,100.85,100.85,9282528.0
2025-11-07,C,100.005,100.83,97.3671,100.79,100.79,14887420.0
2025-11-10,C,101.26,102.8999,100.31,101.49,101.49,11270624.0
2025-11-11,C,101.64,102.09,100.31,100.76,100.76,9639504.0
2025-11-12,C,101.21,103.86,101.18,102.87,102.87,15069246.0
2025-11-13,C,102.45,103.5699,100.47,100.67,100.67,11427017.0
2025-11-14,C,99.83,101.545,98.1472,100.3,100.3,10134455.0
2025-11-17,C,100.08,100.28,97.22,98.19,98.19,11389631.0
2025-11-18,C,97.5,99.57,96.38,98.32,98.32,10463744.0
2025-11-19,C,98.17,100.5851,98.09,99.83,99.83,8426821.0
2025-11-20,C,101.07,102.86,97.4601,97.63,97.63,12633659.0
2025-11-21,C,98.125,99.33,95.8301,98.7,98.7,14404652.0
2025-11-24,C,98.72,100.62,98.6,99.69,99.69,17389226.0
2025-11-25,C,100.355,101.75,99.53,101.17,101.17,10882276.0
2025-11-26,C,101.605,103.3,101.46,102.5,102.5,11384362.0
2025-11-28,C,102.8,104.37,102.51,103.6,103.6,5865183.0
2025-12-01,C,103.095,104.35,102.405,102.68,102.68,9663733.0
2025-12-02,C,103.6,104.2,103.01,103.19,103.19,8056931.0
2025-12-03,C,103.1,106.99,103.1,106.72,106.72,14003640.0
2025-12-04,C,106.655,108.71,106.63,107.79,107.79,12811346.0
2025-12-05,C,107.67,109.367,107.51,108.88,108.88,14934904.0
2025-10-06,CART,38.63,39.49,37.76,37.85,37.85,9561418.0
2025-10-07,CART,37.835,39.04,37.17,38.99,38.99,8215189.0
2025-10-08,CART,38.96,39.69,38.59,39.65,39.65,4118095.0
2025-10-09,CART,39.56,39.85,38.67,39.09,39.09,4726738.0
2025-10-10,CART,39.1,39.26,38.29,38.31,38.31,3897338.0
2025-10-13,CART,38.77,39.86,38.49,38.73,38.73,5078762.0
2025-10-14,CART,38.7,39.665,38.04,39.47,39.47,4865803.0
2025-10-15,CART,39.1,39.94,39.0,39.55,39.55,2862754.0
2025-10-16,CART,39.55,40.2,38.37,38.99,38.99,3633413.0
2025-10-17,CART,38.81,39.54,38.285,38.49,38.49,3668403.0
2025-10-20,CART,38.85,39.48,38.61,38.95,38.95,3699695.0
2025-10-21,CART,39.04,39.595,38.25,38.81,38.81,4955997.0
2025-10-22,CART,38.58,39.565,38.28,39.47,39.47,3597930.0
2025-10-23,CART,38.93,39.54,38.37,39.42,39.42,5520138.0
2025-10-24,CART,39.68,39.88,38.75,39.15,39.15,3671244.0
2025-10-27,CART,39.0,39.36,38.13,38.35,38.35,4930583.0
2025-10-28,CART,38.5,38.795,37.74,37.82,37.82,3836863.0
2025-10-29,CART,37.57,37.88,37.38,37.79,37.79,3477718.0
2025-10-30,CART,37.04,37.55,36.28,36.65,36.65,5008878.0
2025-10-31,CART,36.65,36.89,35.7,36.86,36.86,8176093.0
2025-11-03,CART,37.06,37.785,36.46,37.44,37.44,7368763.0
2025-11-04,CART,36.71,37.45,36.055,36.47,36.47,6752682.0
2025-11-05,CART,36.67,36.835,35.96,36.39,36.39,4842161.0
2025-11-06,CART,36.31,36.31,34.78,34.98,34.98,6520906.0
2025-11-07,CART,35.04,36.99,35.0,36.75,36.75,15132410.0
2025-11-10,CART,38.69,38.8,35.25,37.33,37.33,12557587.0
2025-11-11,CART,38.035,40.28,38.035,39.2,39.2,12707959.0
2025-11-12,CART,39.63,40.35,39.28,39.41,39.41,6460835.0
2025-11-13,CART,39.44,40.7386,39.44,40.33,40.33,6075529.0
2025-11-14,CART,39.54,41.745,39.54,41.05,41.05,8065030.0
2025-11-17,CART,40.66,41.935,40.29,40.51,40.51,8638591.0
2025-11-18,CART,40.71,41.84,40.5101,41.23,41.23,5292007.0
2025-11-19,CART,41.25,41.788,41.0001,41.43,41.43,4976206.0
2025-11-20,CART,41.4,41.95,40.08,40.14,40.14,5787036.0
2025-11-21,CART,40.02,41.05,39.64,40.19,40.19,5627448.0
2025-11-24,CART,40.39,41.095,40.27,40.44,40.44,5475604.0
2025-11-25,CART,40.74,42.645,40.7,42.19,42.19,5553727.0
2025-11-26,CART,42.13,42.7299,41.865,42.2,42.2,3876324.0
2025-11-28,CART,42.33,42.6,41.93,42.01,42.01,2321581.0
2025-12-01,CART,41.76,42.86,41.41,42.79,42.79,5315996.0
2025-12-02,CART,41.68,41.951,41.07,41.53,41.53,6740491.0
2025-12-03,CART,41.6,42.9255,41.51,42.62,42.62,3422514.0
2025-12-04,CART,42.62,43.35,42.56,43.13,43.13,3426685.0
2025-12-05,CART,43.12,44.2688,43.085,44.18,44.18,3356107.0
2025-10-06,CDE,19.14,19.69,18.935,19.34,19.34,11732319.0
2025-10-07,CDE,19.34,19.37,18.61,18.82,18.82,11047394.0
2025-10-08,CDE,19.36,21.04,19.17,21.01,21.01,19240004.0
2025-10-09,CDE,21.68,21.8,19.53,20.05,20.05,27965022.0
2025-10-10,CDE,20.49,20.8,19.2,19.56,19.56,15956902.0
2025-10-13,CDE,20.84,21.48,20.6835,21.18,21.18,12839166.0
2025-10-14,CDE,20.64,21.56,20.64,20.99,20.99,12913124.0
2025-10-15,CDE,21.585,22.75,21.545,22.28,22.28,13502239.0
2025-10-16,CDE,22.67,23.615,22.16,23.1,23.1,19068397.0
2025-10-17,CDE,22.355,22.91,20.635,21.05,21.05,19931335.0
2025-10-20,CDE,22.06,22.34,21.32,22.03,22.03,9855379.0
2025-10-21,CDE,18.985,19.2071,18.02,18.48,18.48,23598472.0
2025-10-22,CDE,17.625,19.225,17.5,18.98,18.98,17277386.0
2025-10-23,CDE,19.43,19.6215,18.86,18.98,18.98,12990353.0
2025-10-24,CDE,18.385,19.25,18.3,18.65,18.65,11134497.0
2025-10-27,CDE,17.845,18.41,16.82,17.68,17.68,16392428.0
2025-10-28,CDE,17.34,18.43,17.2,18.28,18.28,13754956.0
2025-10-29,CDE,19.0,19.0,17.75,18.25,18.25,14498472.0
2025-10-30,CDE,16.62,18.13,16.33,17.7,17.7,15840338.0
2025-10-31,CDE,17.66,17.66,17.0311,17.17,17.17,14422020.0
2025-11-03,CDE,15.94,16.07,14.865,15.14,15.14,35020029.0
2025-11-04,CDE,14.49,14.66,13.775,13.82,13.82,30309714.0
2025-11-05,CDE,14.195,14.385,13.86,14.19,14.19,20536989.0
2025-11-06,CDE,14.45,14.985,14.4,14.44,14.44,22011914.0
2025-11-07,CDE,14.32,14.7799,14.25,14.69,14.69,16237672.0
2025-11-10,CDE,15.27,15.57,14.811,14.87,14.87,24382591.0
2025-11-11,CDE,15.1,15.4,14.68,15.21,15.21,16391668.0
2025-11-12,CDE,15.35,16.025,15.03,15.63,15.63,23229718.0
2025-11-13,CDE,15.925,15.95,14.82,15.11,15.11,22537987.0
2025-11-14,CDE,14.31,15.04,14.04,14.81,14.81,14153768.0
2025-11-17,CDE,14.65,15.065,14.285,14.46,14.46,14693865.0
2025-11-18,CDE,14.51,14.73,14.05,14.38,14.38,15555258.0
2025-11-19,CDE,14.85,15.17,14.21,14.7,14.7,16940060.0
2025-11-20,CDE,14.81,15.075,13.79,13.86,13.86,16857570.0
2025-11-21,CDE,13.86,14.11,13.55,13.99,13.99,20177872.0
2025-11-24,CDE,14.11,14.905,14.0,14.88,14.88,11655799.0
2025-11-25,CDE,14.85,15.32,14.715,15.07,15.07,16463975.0
2025-11-26,CDE,15.26,16.2,15.18,16.19,16.19,17274735.0
2025-11-28,CDE,16.695,17.29,16.36,17.27,17.27,17178737.0
2025-12-01,CDE,17.64,17.88,16.9351,16.96,16.96,20728527.0
2025-12-02,CDE,16.895,17.12,15.98,16.55,16.55,14230878.0
2025-12-03,CDE,16.7,16.76,16.14,16.15,16.15,12243507.0
2025-12-04,CDE,16.035,16.12,15.65,16.1,16.1,11347947.0
2025-12-05,CDE,16.425,16.81,15.725,15.86,15.86,13633184.0
2025-10-06,A,141.3,141.935,139.9,141.61,141.61,1538402.0
2025-10-07,A,141.67,142.27,138.44,138.56,138.56,1444593.0
2025-10-08,A,140.0,142.44,138.97,140.81,140.81,1698819.0
2025-10-09,A,140.855,140.94,138.48,140.11,140.11,1149998.0
2025-10-10,A,139.995,140.575,136.29,136.62,136.62,1968156.0
2025-10-13,A,137.85,139.84,136.7575,138.23,138.23,1481472.0
2025-10-14,A,135.54,139.92,135.54,138.04,138.04,1142071.0
2025-10-15,A,138.68,140.22,137.35,139.65,139.65,1692458.0
