Date,Ticker,Open,High,Low,Close,Adj Close,Volume,RSI,L3,H3,BullishEngulfing,BearishEngulfing
2025-12-03,AA,42.4,44.96,42.32,44.1,44.1,8937510.0,63.63027461486939,41.3,42.73,False,False
2025-12-04,AA,43.9,44.46,43.52,44.01,44.01,5537510.0,72.07890743550834,41.3,44.96,False,False
2025-10-27,ACAD,22.25,23.01,21.96,22.99,22.99,2210764.0,60.902255639097746,20.875,22.19,False,False
2025-10-28,ACAD,22.99,23.045,22.55,22.62,22.62,1330735.0,59.64653902798236,21.07,23.01,False,False
2025-10-29,ACAD,22.55,22.92,22.048,22.53,22.53,2081368.0,65.32258064516134,21.475,23.045,False,False
2025-10-30,ACAD,22.24,22.88,22.1501,22.74,22.74,1190343.0,72.9452054794521,21.96,23.045,True,False
2025-10-31,ACAD,22.55,22.905,22.25,22.7,22.7,1416277.0,72.44897959183677,22.048,23.045,False,False
2025-11-03,ACAD,22.5,22.78,21.87,22.37,22.37,1815849.0,67.00507614213203,22.048,22.92,False,False
2025-11-04,ACAD,21.98,22.2,21.72,21.85,21.85,1385840.0,51.08910891089112,21.87,22.905,False,False
2025-11-05,ACAD,21.76,22.52,21.68,22.33,22.33,2342153.0,69.38775510204084,21.72,22.905,True,False
